Probe_ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_Symbol
222203_s_at,0.104091545,10.51646173,2.903836135,0.003936157,0.010415133,-2.97728315,NT5C1B-RDH14
239355_at,0.103025839,10.03735304,2.9037086,0.003937719,0.010418764,-2.977642948,GMCL1
212743_at,0.174144454,7.214284721,2.902859674,0.003948137,0.010444809,-2.980037538,RCHY1
1564150_a_at,-0.513228441,4.84566278,-2.902667486,0.003950498,0.010450551,-2.980579554,LINC01619
1556727_at,-0.251804404,6.336204362,-2.90208791,0.003957629,0.010467892,-2.982213897,PRCD
219627_at,0.114509179,9.289168525,2.900664938,0.003975185,0.010511783,-2.986225208,ZNF767P
1554322_a_at,-0.379750426,4.748399267,-2.900553612,0.003976561,0.010514794,-2.986538953,HDAC4
208806_at,0.145008216,8.515369925,2.900274111,0.003980019,0.01052151,-2.987326607,CHD3
1553780_at,0.220898479,7.082978363,2.900016686,0.003983206,0.010528917,-2.988051987,VESTAR
217021_at,0.480499617,4.579658226,2.899713286,0.003986965,0.010538344,-2.988906841,CYB5AP4
206651_s_at,-0.433731223,4.154485391,-2.899525652,0.003989292,0.010543473,-2.989435469,CPB2
223477_s_at,-0.115125398,8.668006687,-2.898920277,0.003996806,0.010562311,-2.991140798,MTRFR
1556378_a_at,-0.462545172,5.194252446,-2.898487635,0.004002185,0.010575502,-2.992359335,LINC03025
1556378_a_at,-0.462545172,5.194252446,-2.898487635,0.004002185,0.010575502,-2.992359335,LINC01388
1556378_a_at,-0.462545172,5.194252446,-2.898487635,0.004002185,0.010575502,-2.992359335,LINC01961
201029_s_at,-0.183930151,12.98352525,-2.897299501,0.004016989,0.010612567,-2.995704827,CD99
203468_at,0.162818143,8.883945063,2.897008906,0.004020617,0.010620612,-2.996522873,CDK10
236958_at,-0.192603577,7.905623583,-2.896949968,0.004021354,0.010622043,-2.996688779,C2orf49-DT
225913_at,0.162720928,10.53583482,2.896569865,0.004026105,0.010634079,-2.997758656,PEAK1
201476_s_at,-0.20963943,9.678535891,-2.896552652,0.00402632,0.010634134,-2.997807105,RRM1
231790_at,0.320066593,5.467897541,2.896309591,0.004029361,0.010641651,-2.998491176,DMGDH
228604_at,0.138384897,8.117200545,2.896009251,0.004033122,0.010650039,-2.999336377,FAM76A
202925_s_at,-0.125435535,8.704278625,-2.895722613,0.004036714,0.010657984,-3.000142944,PLAGL2
230235_at,0.119781415,8.369281377,2.89522939,0.004042902,0.01067206,-3.001530638,MCTS1
241031_at,-0.729887423,6.635551332,-2.895046472,0.004045199,0.010676768,-3.002045225,C2CD4A
219860_at,0.161804987,6.920844239,2.894936896,0.004046575,0.01067937,-3.002353469,LY6G5C
218717_s_at,0.465628518,7.224296922,2.894753136,0.004048885,0.010683916,-3.002870375,P3H2
222506_at,0.209487821,7.639496054,2.894219586,0.004055597,0.010699561,-3.004371041,LMBR1
219016_at,-0.102926309,9.206276003,-2.894114519,0.00405692,0.010702535,-3.004666524,FASTKD5
218599_at,-0.174155079,8.872066737,-2.89397421,0.004058688,0.010706163,-3.0050611,REC8
221882_s_at,-0.179535918,9.854741341,-2.89343473,0.00406549,0.010722035,-3.006578058,PGAP6
218040_at,0.107762507,9.53948087,2.893379498,0.004066187,0.010723356,-3.006733349,PRPF38B
232861_at,-0.190370987,7.688712167,-2.893086639,0.004069884,0.010731553,-3.007556706,PDP2
239462_at,0.175057426,7.694126459,2.892741288,0.004074249,0.010742023,-3.008527542,ZNF284
201366_at,0.095696326,11.97708361,2.892364572,0.004079014,0.010753031,-3.009586425,ANXA7
220475_at,-0.292819876,7.082035157,-2.89227647,0.004080129,0.010754932,-3.009834046,SLC28A3
231292_at,-0.208500881,6.646056103,-2.892029239,0.00408326,0.010762147,-3.010528877,EID3
1558920_at,-0.431978937,4.644726855,-2.891812253,0.00408601,0.010768875,-3.01113866,SLC8A1-AS1
217996_at,-0.273223131,9.759567465,-2.891695884,0.004087485,0.010771724,-3.011465668,PHLDA1
202781_s_at,0.136926757,8.752475056,2.890946913,0.004096993,0.010793654,-3.013570041,INPP5K
205742_at,0.375968882,6.346042968,2.890584742,0.004101597,0.010803667,-3.014587443,TNNI3
213568_at,0.326911576,8.498003581,2.890459213,0.004103194,0.010806866,-3.014940048,OSR2
227998_at,-0.23694512,12.44693204,-2.890086454,0.00410794,0.010818322,-3.015987022,S100A16
235342_at,0.497345599,4.442890206,2.889939042,0.004109818,0.010822747,-3.016401026,SPOCK3
226797_at,0.156961835,10.76273779,2.889110689,0.004120387,0.01084744,-3.018727066,MBTD1
222436_s_at,0.124247029,10.81176643,2.888364164,0.004129933,0.010870476,-3.020822787,RNF103-CHMP3
240168_at,-0.216713446,7.936535168,-2.887664473,0.004138898,0.010891449,-3.022786562,XPO7
210075_at,0.14608606,9.218475783,2.887384949,0.004142485,0.010900362,-3.023570957,MARCHF2
207922_s_at,0.098739284,10.98035171,2.887214534,0.004144673,0.010905594,-3.024049138,MAEA
210125_s_at,-0.140010908,12.0089682,-2.887064428,0.004146601,0.010909091,-3.02447031,BANF1
202165_at,0.148397748,10.14370248,2.886852301,0.004149327,0.010915212,-3.025065464,PPP1R2B
1559057_at,0.248738621,6.42866705,2.886787005,0.004150167,0.010916894,-3.025248654,TRPC5
1556456_at,-0.362198461,4.036089095,-2.886141705,0.004158471,0.010935054,-3.027058853,LINC01138
228894_at,0.301112605,7.027280992,2.885581238,0.004165696,0.010951944,-3.028630765,NR6A1
1557290_at,0.498721502,3.839873732,2.884510749,0.004179528,0.010984608,-3.031632302,DPY19L2P2
206292_s_at,-0.451328295,4.534384162,-2.884184782,0.004183748,0.010994642,-3.032546067,SULT2A1
215631_s_at,-0.105149281,9.905448095,-2.884119136,0.004184599,0.010996348,-3.032730077,BRMS1
204908_s_at,-0.160566587,9.970398725,-2.883728922,0.004189657,0.011008426,-3.03382379,MIR8085
233020_at,0.183107257,7.888053994,2.883712711,0.004189867,0.011008426,-3.033869226,SEC22B
206524_at,-0.311668379,6.352883651,-2.88323965,0.004196006,0.011021553,-3.035194952,TBXT
207560_at,-0.239677427,6.361926383,-2.882774436,0.004202052,0.011035842,-3.036498486,SLC28A1
201526_at,-0.136375647,10.49568103,-2.882678099,0.004203305,0.011038602,-3.036768398,ARF5
201526_at,-0.136375647,10.49568103,-2.882678099,0.004203305,0.011038602,-3.036768398,FSCN3
207838_x_at,-0.300175785,7.736221818,-2.882608278,0.004204213,0.011040456,-3.036964016,PBXIP1
1555659_a_at,-0.383455618,5.694264479,-2.882127337,0.004210475,0.011056367,-3.038311331,TREML1
238078_at,0.140620574,7.878539968,2.881834337,0.004214294,0.011065863,-3.039132042,SEC22A
230051_at,0.315024162,7.524242438,2.8817386,0.004215542,0.011068077,-3.039400192,PROSER2
210975_x_at,-0.142987735,9.148928336,-2.881539351,0.004218141,0.01107437,-3.039958237,FASTK
228146_at,-0.445874907,5.313019944,-2.881275671,0.004221584,0.011082342,-3.040696682,LINC02693
226402_at,0.18719022,8.15268291,2.881214607,0.004222381,0.011083903,-3.040867683,CYP2U1
205106_at,-0.233876575,6.607993853,-2.881112404,0.004223716,0.011086342,-3.041153884,CMC4
205106_at,-0.233876575,6.607993853,-2.881112404,0.004223716,0.011086342,-3.041153884,MTCP1
240225_at,-0.368021514,4.648911885,-2.880144936,0.004236374,0.011116894,-3.043862615,EGFLAM-AS2
226716_at,0.196864721,7.998158028,2.8797403,0.004241678,0.011129209,-3.044995264,PRR12
219927_at,-0.371168511,6.498446337,-2.878591315,0.004256772,0.011165221,-3.048210654,FCF1
211276_at,0.390458416,6.116172052,2.877953169,0.004265176,0.011184418,-3.049995954,TCEAL2
244655_at,0.271312905,7.37462347,2.877887464,0.004266043,0.011185616,-3.050179752,NR2F2-AS1
228488_at,0.308969692,8.329128165,2.877537123,0.004270664,0.011195583,-3.051159697,TBC1D16
226618_at,-0.519154226,6.016822483,-2.877125501,0.0042761,0.011207143,-3.05231091,UBE2QL1
34726_at,0.197902984,9.46495816,2.877030517,0.004277355,0.011209357,-3.052576535,CACNB3
237482_s_at,0.193138752,7.476389262,2.876766003,0.004280852,0.011216908,-3.053316212,ACAD10
1553508_at,-0.379088102,4.839281012,-2.876690882,0.004281846,0.011218973,-3.053526267,MDS2
1553525_at,0.38015356,4.920623152,2.876617274,0.004282819,0.011220987,-3.053732086,NLRP13
230394_at,0.305418365,5.985982319,2.87649303,0.004284464,0.011224218,-3.054079477,TCP10L
213150_at,-0.363218663,7.561708108,-2.876353995,0.004286304,0.011228502,-3.05446821,HOXA10
224540_at,0.431971336,3.999470355,2.876316814,0.004286797,0.011229253,-3.054572162,LACRT
234970_at,0.284953791,10.45818506,2.875794937,0.004293713,0.011246831,-3.056031115,TC2N
229934_at,-0.528331571,4.64327789,-2.87574317,0.004294399,0.01124809,-3.056175821,MIR223HG
229934_at,-0.528331571,4.64327789,-2.87574317,0.004294399,0.01124809,-3.056175821,MIR223
1555579_s_at,0.209250206,10.4052708,2.87434586,0.00431297,0.011293277,-3.060080821,PTPRM
239770_at,-0.479159226,4.636074181,-2.873611445,0.00432276,0.011318032,-3.062132534,ESYT3
239336_at,0.468019343,5.779845668,2.873456664,0.004324826,0.011322356,-3.062564877,THBS1-IT1
211457_at,-0.31294789,5.201262174,-2.873331689,0.004326495,0.011326181,-3.062913947,GABARAPL3
91703_at,-0.17243363,8.462627138,-2.871917165,0.004345423,0.011373007,-3.066863891,EHBP1L1
224278_at,0.593695891,4.194925648,2.871477768,0.004351318,0.011386799,-3.068090495,CYP4F30P
200752_s_at,-0.138600949,9.511575173,-2.871159185,0.004355596,0.011396903,-3.068979728,CAPN1
243534_at,0.326851595,6.020842073,2.871083737,0.00435661,0.01139901,-3.069190306,CC2D2B
1553392_at,-0.503549736,4.493698889,-2.87103872,0.004357215,0.011399986,-3.069315946,EFCAB3
1553392_at,-0.503549736,4.493698889,-2.87103872,0.004357215,0.011399986,-3.069315946,HILPDA-AS1
1553392_at,-0.503549736,4.493698889,-2.87103872,0.004357215,0.011399986,-3.069315946,EFCAB3P1
225896_at,-0.129136329,7.836390965,-2.871024935,0.0043574,0.011399986,-3.06935442,MPRIP
231988_x_at,0.127700413,7.848278777,2.870999769,0.004357739,0.011400325,-3.069424657,ZNF490
205790_at,0.22824765,8.633351956,2.870358002,0.004366373,0.011421273,-3.071215585,SKAP1
230432_at,-0.423124404,4.601166555,-2.869671227,0.004375631,0.011444392,-3.073131692,LINC02532
220648_at,0.393107122,4.34084337,2.869200649,0.004381984,0.011458815,-3.074444356,ADARB2
219043_s_at,-0.099498085,10.96416697,-2.869030116,0.004384289,0.011462752,-3.074920003,PDCL3
219043_s_at,-0.099498085,10.96416697,-2.869030116,0.004384289,0.011462752,-3.074920003,PDCL3P5
219043_s_at,-0.099498085,10.96416697,-2.869030116,0.004384289,0.011462752,-3.074920003,PDCL3P6
219043_s_at,-0.099498085,10.96416697,-2.869030116,0.004384289,0.011462752,-3.074920003,PDCL3P4
38766_at,0.183585391,8.984205798,2.869027145,0.004384329,0.011462752,-3.074928289,TMEM265
218793_s_at,0.289238805,9.308683034,2.868822377,0.004387097,0.011468344,-3.075499386,SCML1
234231_at,0.300524111,5.917945586,2.868639035,0.004389578,0.011473201,-3.076010694,CASP16P
230286_at,-0.28963575,6.040458442,-2.868638448,0.004389586,0.011473201,-3.076012333,SLC6A11
227455_at,-0.145376235,8.913962873,-2.868308318,0.004394055,0.011484333,-3.076932926,C6orf136
224579_at,0.248414388,12.70628607,2.86824546,0.004394906,0.011486009,-3.0771082,SLC38A1
227896_at,0.170414781,8.200790896,2.867989248,0.004398379,0.011494533,-3.077822584,BCCIP
202930_s_at,0.142247513,10.56013088,2.867338517,0.004407208,0.011514303,-3.079636715,SUCLA2
202414_at,0.123585479,9.950455185,2.866920031,0.004412895,0.011526404,-3.080803177,BIVM-ERCC5
229396_at,0.209973403,8.912504667,2.86675612,0.004415124,0.011530691,-3.08126001,OVOL1
217766_s_at,0.110326301,10.87750744,2.866754776,0.004415143,0.011530691,-3.081263755,TMEM50A
210664_s_at,-0.274241066,8.449165593,-2.866608106,0.004417138,0.011534178,-3.081672512,TFPI
202681_at,0.073617791,9.86160019,2.866246316,0.004422064,0.011544282,-3.08268071,USP4
207908_at,-0.308481537,5.746757618,-2.865580611,0.004431142,0.011566874,-3.084535508,KRT2
207390_s_at,-0.209111799,9.230317288,-2.865175272,0.004436677,0.01158077,-3.085664668,SMTN
227411_at,0.283099755,7.305325643,2.865126108,0.004437349,0.01158197,-3.085801616,WTIP
203882_at,-0.195578023,11.44182252,-2.864662726,0.004443685,0.011597401,-3.087092263,IRF9
208906_at,0.146803981,10.6381785,2.864321464,0.004448357,0.011606821,-3.088042643,BSCL2
208906_at,0.146803981,10.6381785,2.864321464,0.004448357,0.011606821,-3.088042643,HNRNPUL2-BSCL2
1558334_a_at,-0.431816434,4.969735529,-2.864130625,0.004450972,0.011613089,-3.088574065,C22orf15
219897_at,-0.147428627,7.484196916,-2.863638843,0.004457716,0.011628463,-3.089943353,RNF122
206339_at,0.575780421,6.211509804,2.86321273,0.004463567,0.011642614,-3.091129616,CARTPT
233156_at,-0.306320949,5.653984582,-2.863090679,0.004465244,0.011645866,-3.091469365,RNASEH2B
233220_at,-0.430152305,5.26485353,-2.863075447,0.004465453,0.011645866,-3.091511766,GRIN3A
219227_at,-0.347541929,6.125077996,-2.862878448,0.004468162,0.011652373,-3.092060111,CCNJL
220112_at,-0.203923466,6.401048826,-2.862289046,0.004476274,0.011672415,-3.093700497,ANKRD55
223175_s_at,0.115871177,9.022613704,2.862089909,0.004479018,0.011678455,-3.094254651,FEM1A
228798_x_at,0.31079657,6.24129419,2.861973042,0.004480629,0.011682097,-3.094579848,MVP-DT
209684_at,0.204815728,11.5344809,2.861437583,0.004488017,0.011699126,-3.096069671,RIN2
202657_s_at,-0.144366921,10.54788161,-2.861071635,0.004493072,0.011711187,-3.097087706,SERTAD2
1556579_s_at,0.260679291,7.599646684,2.860740972,0.004497645,0.011720868,-3.098007472,IGSF10
216682_s_at,0.154255113,9.409358314,2.860670944,0.004498614,0.011722834,-3.09820225,SUPT20H
209907_s_at,-0.102961296,9.756311984,-2.860112392,0.004506348,0.01174075,-3.099755644,ITSN2
1569138_a_at,-0.243086049,6.631929302,-2.859819134,0.004510414,0.011750782,-3.100571111,SRCAP
209022_at,0.084355288,12.0316503,2.858967012,0.004522248,0.011780488,-3.10294017,STAG2
243995_at,-0.185510767,6.510302833,-2.858813384,0.004524384,0.011784929,-3.103367214,PTAR1
228104_at,0.290788147,6.322560605,2.857926996,0.004536729,0.011812015,-3.105830702,PLXNA4
204326_x_at,-0.277329349,11.40138496,-2.857060857,0.004548821,0.011840676,-3.108237208,MT1X
205330_at,0.26940126,8.361949874,2.856290099,0.004559606,0.011866489,-3.110378122,MN1
221884_at,0.217065976,8.752020595,2.85600423,0.004563612,0.011875217,-3.111172034,MECOM
225143_at,0.135715142,10.07365043,2.855609898,0.004569143,0.011887912,-3.112267044,SFXN4
205834_s_at,-0.401689065,5.967546987,-2.855253273,0.004574151,0.01189924,-3.113257222,PART1
215992_s_at,-0.16708972,8.026139641,-2.854955198,0.00457834,0.011909004,-3.114084745,RAPGEF2
236407_at,0.488593287,4.996609436,2.854466954,0.00458521,0.011925737,-3.115440041,KCNE1
241840_at,0.303086268,5.963404044,2.854021589,0.004591484,0.011939782,-3.11667612,HSPA9
227341_at,0.411585539,8.17759499,2.853930692,0.004592766,0.011942546,-3.116928374,BEND7
206263_at,0.181122891,8.688011555,2.8535572,0.004598035,0.01195511,-3.117964802,FMO4
1552367_a_at,0.596069153,6.049144249,2.85317494,0.004603434,0.011967438,-3.119025426,SCIN
212670_at,0.528176055,8.336912261,2.8527901,0.004608875,0.011979872,-3.12009307,ELN
205432_at,0.199751703,8.139481574,2.851695585,0.004624381,0.012013889,-3.123128788,OVGP1
1556405_s_at,0.429014314,4.639470761,2.851658716,0.004624904,0.012014677,-3.123231028,LINC01785
219991_at,-0.111156665,7.886570286,-2.851331457,0.00462955,0.012024459,-3.124138481,SLC2A9
236738_at,-0.324069586,7.425586667,-2.849748276,0.004652086,0.012078973,-3.128527056,C3orf80
1554316_at,-0.176553132,8.445480663,-2.84950658,0.004655536,0.01208678,-3.129196835,PGLS
201092_at,0.167640587,12.698779,2.849453276,0.004656297,0.012088181,-3.129344541,RBBP7
239565_at,0.302407365,6.213041609,2.849088219,0.004661511,0.012101145,-3.13035605,DLG5-AS1
1558041_a_at,0.188133858,8.579692447,2.848436507,0.004670835,0.012123619,-3.132161522,MATCAP1
220157_x_at,-0.161941727,8.041616529,-2.848342767,0.004672177,0.012126527,-3.132421184,PLEKHA8P1
1562671_s_at,0.325639862,5.401204957,2.848288405,0.004672956,0.012127972,-3.132571764,LINC02833
209497_s_at,0.144024373,9.446974803,2.847552085,0.004683514,0.012153642,-3.134611058,RBM4B
226015_at,0.10614636,10.71338259,2.84730681,0.004687036,0.012161625,-3.135290254,ZNF12
234370_at,-0.39726742,3.530115115,-2.846377328,0.004700404,0.012194294,-3.137863597,VSIG1
221667_s_at,0.460443818,9.883746048,2.845942149,0.004706675,0.012209103,-3.139068149,HSPB8
200793_s_at,-0.162252366,10.74046403,-2.845732533,0.004709698,0.012216366,-3.139648292,ACO2
233492_s_at,0.307858519,6.894929584,2.844748916,0.004723908,0.012251479,-3.142370058,OR2A4
233492_s_at,0.307858519,6.894929584,2.844748916,0.004723908,0.012251479,-3.142370058,OR2A7
212612_at,0.123384475,10.43294964,2.844483916,0.004727743,0.012260261,-3.143103185,RCOR1
213060_s_at,-0.397812637,8.038447193,-2.844092674,0.00473341,0.012273792,-3.144185442,CHI3L2
38340_at,-0.143473789,10.09639169,-2.842028001,0.004763419,0.012348675,-3.149894425,HIP1R
224661_at,0.234430161,8.871445489,2.841478881,0.004771429,0.012368267,-3.151412122,PYURF
224661_at,0.234430161,8.871445489,2.841478881,0.004771429,0.012368267,-3.151412122,PIGY
241436_at,0.670317475,5.968402791,2.841216867,0.004775256,0.012376424,-3.152136196,SCNN1G
206541_at,0.416128547,5.267069717,2.841171826,0.004775914,0.012376955,-3.152260662,KLKB1
213997_at,0.439364881,4.431699585,2.841067714,0.004777435,0.012379724,-3.152548351,ENTREP2
205775_at,0.17690314,8.647289061,2.840917644,0.004779629,0.012384234,-3.15296302,FAM50B
1558368_s_at,-0.272646804,6.210167137,-2.840621071,0.004783967,0.012394298,-3.153782438,DRAXIN
228882_at,0.312178724,8.087293066,2.840532169,0.004785268,0.012397081,-3.154028056,TUB
220402_at,0.38029204,5.144477873,2.839345271,0.00480267,0.012439803,-3.157306492,TP53AIP1
227146_at,-0.17876999,8.180002393,-2.838211792,0.004819342,0.012477662,-3.160436158,QSOX2
40560_at,0.185322174,8.841436287,2.837821765,0.004825091,0.012490178,-3.161512792,TBX2
223095_at,0.181537558,9.966551761,2.837543357,0.004829198,0.012499626,-3.162281227,MARVELD1
209784_s_at,0.182667631,9.032963561,2.837343326,0.004832151,0.012506677,-3.162833289,JAG2
219365_s_at,-0.300826984,6.032889974,-2.83727269,0.004833195,0.012508785,-3.163028226,CAMKV
207153_s_at,-0.159783969,8.799271101,-2.836281042,0.004847862,0.012544368,-3.165764444,GLMN
218029_at,0.265304451,8.13077262,2.835454334,0.00486012,0.012573705,-3.168044853,RIPOR1
229385_s_at,-0.393300164,7.960567875,-2.834344613,0.00487662,0.012612807,-3.171104933,TINCR
205539_at,0.187111446,8.420296037,2.834029033,0.004881321,0.012623771,-3.171974946,AVIL
238755_at,0.453839402,6.894768652,2.832661101,0.004901747,0.012672997,-3.175745083,RASSF10
218190_s_at,-0.138483306,13.1565957,-2.832199845,0.004908652,0.012689048,-3.177015954,UQCR10
213738_s_at,0.10115499,13.86639213,2.831496182,0.004919203,0.012714517,-3.178954332,ATP5F1A
39817_s_at,-0.126043147,9.868895758,-2.831146606,0.004924453,0.012725677,-3.179917139,DNPH1
225425_s_at,0.130621348,9.983769885,2.830968521,0.004927129,0.012731388,-3.180407578,MRPL41
201066_at,-0.197863844,11.64144265,-2.830838545,0.004929083,0.012735232,-3.180765511,CYC1
1563260_at,0.466862597,3.893296903,2.830454065,0.004934867,0.012748971,-3.181824209,LINC00587
1556366_s_at,-0.498231064,2.058405678,-2.830323017,0.00493684,0.012753465,-3.182185029,LY86-AS1
1556366_s_at,-0.498231064,2.058405678,-2.830323017,0.00493684,0.012753465,-3.182185029,SNAPC5P1
202042_at,0.106756326,10.71131809,2.830224543,0.004938323,0.01275609,-3.182456153,HARS1
221450_x_at,-0.413497572,6.153906515,-2.82986184,0.004943789,0.012769001,-3.183454684,PCDHB13
210894_s_at,-0.292137859,5.663967826,-2.828335296,0.004966854,0.01282736,-3.187655967,CEP250
231688_at,-0.517471193,4.552310861,-2.828220592,0.004968591,0.012831239,-3.18797156,MMP8
213140_s_at,-0.153569363,10.70922853,-2.828147749,0.004969694,0.012833482,-3.188171975,SS18L1
212344_at,-0.293669427,11.17382441,-2.827492722,0.004979626,0.012857307,-3.189973933,SULF1
210729_at,0.701413899,3.829220561,2.827469179,0.004979983,0.012857621,-3.190038693,NPY2R
223823_at,0.313652349,4.955260259,2.827348671,0.004981813,0.012861207,-3.190370159,KCNMB2
210022_at,0.18870905,9.288626126,2.827207671,0.004983954,0.012866048,-3.190757977,PCGF1
202634_at,-0.187050422,10.92044974,-2.826235914,0.004998733,0.012901153,-3.193430259,POLR2K
221422_s_at,0.325202453,6.0206677,2.825939719,0.005003246,0.012912189,-3.194244607,MIR600
220312_at,0.397406784,3.4713671,2.825594856,0.005008505,0.012923319,-3.195192659,FAM83E
1559559_at,-0.273638009,2.430318679,-2.825410634,0.005011316,0.012929351,-3.195699051,SPATA31E1
219344_at,0.200386578,8.962690915,2.825269092,0.005013477,0.012933864,-3.196088106,SLC29A3
215274_at,-0.228499265,6.219061162,-2.825157759,0.005015177,0.01293687,-3.19639411,SLC12A3
228999_at,0.161123415,10.26421871,2.823999429,0.005032899,0.012978294,-3.19957716,CHD2
219398_at,0.315323681,8.034511479,2.822571701,0.00505482,0.013031132,-3.203498797,CIDEC
222743_s_at,-0.129084509,8.238038468,-2.822278056,0.00505934,0.013042167,-3.20430514,C11orf71
232755_at,-0.420521269,4.250510484,-2.822100033,0.005062082,0.013047387,-3.204793947,UBE2G2
215196_at,-0.271380984,6.291364939,-2.822053911,0.005062792,0.013048603,-3.20492058,GUSBP11
215196_at,-0.271380984,6.291364939,-2.822053911,0.005062792,0.013048603,-3.20492058,ASLP1
212383_at,0.107797016,10.04745017,2.821916905,0.005064903,0.013052905,-3.205296739,ATP6V0A1
1552857_a_at,-0.361128135,3.133639559,-2.821797911,0.005066738,0.013054995,-3.205623432,HTR6
1558930_at,-0.418483725,4.885026709,-2.821590516,0.005069936,0.013062085,-3.206192792,LINC00460
239177_at,-0.197542104,6.586821648,-2.821376078,0.005073245,0.013068897,-3.206781444,IRGQ
232629_at,-0.511398672,2.907544023,-2.821372662,0.005073298,0.013068897,-3.206790822,PROK2
209679_s_at,-0.240894044,8.867936051,-2.821349449,0.005073656,0.013069065,-3.206854541,SMAGP
1569956_at,0.487562102,5.487174365,2.821337427,0.005073842,0.013069065,-3.20688754,MYLK
229855_at,-0.229973874,6.756742369,-2.82078831,0.005082325,0.013089065,-3.208394706,RNF34
205579_at,-0.18648492,7.818230564,-2.820587327,0.005085433,0.013096452,-3.208946276,HRH1
206546_at,0.378121988,9.137219157,2.820521882,0.005086445,0.013098442,-3.209125875,SYCP2
237160_at,0.522863852,3.518920774,2.819260379,0.005105997,0.013148171,-3.212586963,CCDC83
207643_s_at,-0.114555377,10.77481656,-2.818854675,0.0051123,0.013163159,-3.213699747,TNFRSF1A
227660_at,-0.293775544,8.834958371,-2.817804967,0.005128639,0.013201497,-3.216578232,ANTXR1
1556321_a_at,0.21116113,7.396487195,2.817466353,0.00513392,0.013213845,-3.217506553,TLNRD1
228521_s_at,-0.128564303,9.025799287,-2.817296216,0.005136575,0.013220056,-3.217972949,RAB4B
228521_s_at,-0.128564303,9.025799287,-2.817296216,0.005136575,0.013220056,-3.217972949,MIA-RAB4B
216039_at,0.509582694,4.043338523,2.816632112,0.005146951,0.01324489,-3.219793198,GABRA2
221805_at,0.516619039,4.464043337,2.816203264,0.005153662,0.013260285,-3.220968416,NEFL
221805_at,0.516619039,4.464043337,2.816203264,0.005153662,0.013260285,-3.220968416,MIR6841
220282_at,0.322768252,6.294859442,2.816171125,0.005154165,0.013260955,-3.221056484,RIC3
231070_at,-0.633339498,4.183667732,-2.816124152,0.005154901,0.013261598,-3.221185198,IYD
1560826_at,-0.218662173,6.304398216,-2.816097597,0.005155317,0.013262044,-3.221257961,LINC00968
221496_s_at,-0.208831785,9.004736844,-2.815521113,0.005164353,0.013283412,-3.222837435,TOB2
213823_at,-0.437907003,4.946323406,-2.815456405,0.005165368,0.013284772,-3.223014705,HOXA11
1555809_at,-0.237366453,3.851493378,-2.815310897,0.005167651,0.013290019,-3.223413316,CRISPLD2
229151_at,0.558958346,5.368768061,2.815117277,0.005170691,0.013296585,-3.223943698,SLC14A1
225145_at,0.117785179,9.424378327,2.815060488,0.005171583,0.013298253,-3.224099253,NCOA5
221168_at,-0.488275926,4.352060488,-2.814583682,0.005179077,0.013314846,-3.225405189,PRDM13
219612_s_at,-0.805205425,5.292207916,-2.813937873,0.005189243,0.013337385,-3.227173675,FGG
223717_s_at,-0.156080258,7.508874439,-2.813899273,0.005189851,0.013338321,-3.227279366,ACRBP
204575_s_at,-0.259232909,8.846295353,-2.813825019,0.005191022,0.013340701,-3.227482676,MMP19
236336_at,0.603647443,4.435777064,2.813707516,0.005192874,0.013344205,-3.227804393,BOLA3-DT
1552620_at,-0.137888774,8.002231386,-2.812487808,0.005212135,0.013389923,-3.231143133,SPRR4
221035_s_at,0.577732882,6.096054266,2.811100023,0.00523413,0.01344137,-3.234940277,TEX14
206157_at,-0.524099766,6.712462243,-2.810967769,0.005236231,0.013446132,-3.235302047,PTX3
1557122_s_at,0.342485677,6.17450381,2.810892294,0.00523743,0.013448579,-3.235508494,GABRB2
220373_at,-0.286410282,3.723505703,-2.809142572,0.005265297,0.013513783,-3.24029306,DCHS2
215264_at,0.42463835,3.588668487,2.808937597,0.00526857,0.013520914,-3.240853373,EMX1
209392_at,-0.3803148,10.34362116,-2.808697182,0.005272412,0.013529647,-3.241510514,ENPP2
204361_s_at,-0.205629191,8.3634086,-2.808461866,0.005276174,0.013537885,-3.242153665,SKAP2
243804_at,0.369966496,5.440053839,2.808313015,0.005278555,0.013543315,-3.242560468,MTMR7
223426_s_at,0.212631355,7.182498605,2.808298593,0.005278786,0.013543315,-3.242599881,EPB41L4B
232945_at,-0.228427106,6.16625907,-2.808157376,0.005281046,0.01354755,-3.242985803,PUS10
211738_x_at,-0.13531671,6.908620011,-2.808148976,0.005281181,0.01354755,-3.243008757,CELA3A
225370_at,0.126708574,9.427456644,2.807679963,0.005288694,0.013564912,-3.244290346,PYGO2
206739_at,0.324164219,6.788031086,2.806976427,0.005299982,0.013591312,-3.24621239,HOXC5
206739_at,0.324164219,6.788031086,2.806976427,0.005299982,0.013591312,-3.24621239,MIR615
219712_s_at,-0.348779545,5.382090065,-2.806360966,0.005309875,0.013615403,-3.247893439,TRPV1
219712_s_at,-0.348779545,5.382090065,-2.806360966,0.005309875,0.013615403,-3.247893439,SHPK
201757_at,-0.133328674,12.94326143,-2.804084511,0.005346612,0.013707029,-3.254108222,NDUFS5
236098_at,0.446362662,4.590565823,2.804028308,0.005347522,0.013708719,-3.254261596,SMIM6
215737_x_at,-0.112394141,9.559921392,-2.804002949,0.005347933,0.013709128,-3.254330799,USF2
